match_id,home_vote,away_vote
12328063,2,0
12328064,2,2
12328065,0,0
12328066,0,0
12328075,400,64
12328077,0,0
12328079,6,4
12328175,10,0
12328181,26,6
12328182,46,24
12328183,6,12
12328184,12,2
12328185,24,26
12328189,52,38
12328190,6,114
12328191,52,70
12328192,78,0
12328193,58,4
12328194,104,8
12328195,86,4
12328196,68,0
12328197,12,6
12328198,58,30
12328200,4,196
12328204,124,24
12328207,128,126
12328209,12,6
12328210,6,2
12328211,2,0
12328212,6,0
12328213,4,0
12328214,12,4
12328215,0,2
12328216,0,4
12328217,0,6
12328218,0,0
12328219,6,6
12328220,6,2
12328221,4,2
12328222,0,0
12328223,0,0
12328224,8,8
12328225,32,6
12328226,208,202
12328230,64,550
12328233,52,162
12328237,10,152
12328238,136,256
12328244,14,4
12328245,110,8
12328246,6,36
12328251,20,0
12328252,2,0
12328253,4,4
12328254,12,4
12328255,4,6
12328256,2,4
12328257,4,8
12328258,2,4
12328259,0,0
12328260,12,2
12328261,4,10
12328262,0,0
12328263,10,0
12328264,6,0
12328265,4,2
12328266,0,2
12328267,10,10
12328268,2,2
12328269,6,8
12328270,12,6
12328271,2,4
12328272,2,0
12328273,0,2
12328274,0,4
12328275,2,4
12328277,0,6
12328278,12,6
12328279,0,0
12328280,38,0
12328282,0,0
12328287,2,4
12328292,0,0
12328294,0,0
12328306,22,0
12328307,0,6
12328308,0,8
12328309,0,0
12328310,24,2
12328311,6,16
12328312,16,6
12328313,28,6
12328314,14,2
12328315,2,0
12328316,16,0
12328317,0,0
12328318,62,0
12328319,14,0
12328320,4,6
12328321,2,4
12328322,0,0
12328323,0,0
12328324,4,0
12328325,2,4
12328326,22,24
12328327,4,0
12328328,2,4
12328329,2,2
12328330,0,12
12328331,46,8
12328332,0,0
12328333,30,6
12328334,0,0
12328335,26,14
12328336,0,6
12328337,12,0
12328338,2,8
12328339,0,4
12328340,2,4
12328341,2,20
12328342,10,18
12328343,2,0
12328344,4,12
12328345,16,86
12328346,10,0
12328354,0,2
12328355,0,0
12328356,0,0
12328357,0,0
12328358,6,2
12328359,4,0
12328360,2,0
12328361,2,0
12328362,10,0
12328363,0,0
12328364,0,2
12328365,2,0
12328366,0,0
12328367,4,2
12328368,2,2
12328369,0,0
12328370,8,2
12328371,0,0
12328372,0,0
12328373,2,6
12328374,4,4
12328375,12,0
12328376,4,2
12328377,0,0
12328378,6,4
12328379,0,0
12328381,8,6
12328382,8,16
12328383,4,0
12328384,12,28
12328386,322,12
12328387,18,480
12328388,0,4
12328389,0,0
12328391,0,2
12328392,2,0
12328393,8,8
12328394,2,10
12328395,2,0
12328396,10,4
12328397,6,4
12328398,6,0
12328399,0,2
12328400,4,0
12328401,2,4
12328402,10,8
12328403,2,8
12328404,0,0
12328405,8,0
12328406,4,4
12328412,0,8
12328413,0,6
12328414,4,8
12328415,2,0
12328416,2,14
12328422,14,0
12328423,0,2
12328449,0,0
12328455,46,8
12328463,96,12
12328464,84,4
12328465,2,20
12328466,54,40
12328467,66,0
12328468,62,0
12328469,76,10
12328478,234,132
12328484,6,386
12328485,250,244
12328486,416,182
12328496,44,494
12328505,40,44
12328508,186,100
12328509,0,40
12328510,248,4
12328516,4,0
12328517,4,0
12328565,412,48
12328566,0,2
12328567,0,12
12328568,0,0
12328569,0,0
12328573,394,0
12328574,470,72
12328575,314,34
12328594,62,4
12328595,258,104
12328596,322,52
12328597,84,22
12328598,298,20
12328645,344,94
12328646,472,282
12328651,60,176
12328663,446,156
12328664,14,8
12328669,26,96
12328670,102,224
12328671,214,0
12328673,440,128
12328675,40,640
12328686,132,382
12328745,2,2
12328746,0,0
12328768,4,0
12328780,0,4
12328781,14,0
12328782,4,0
12328783,2,2
12329464,0,2
12329466,0,0
12329473,102,24
12329474,0,2
12329475,6,8
12329478,36,10
12329486,2,12
12329487,0,0
12329787,0,2
12329792,0,0
12330148,0,0
12330357,4,0
12330478,0,8
12330479,0,0
12330480,0,0
12330481,0,0
12330482,0,0
12330483,0,2
12330541,0,0
12330575,6,0
12330576,0,0
12330577,0,0
12330580,0,0
12330581,2,0
12330582,0,0
12330583,0,0
12330584,0,2
12330587,0,0
12330589,4,0
12330612,12,0
12330702,0,0
12331998,0,0
12332000,0,0
12296915,456,504
12296950,104,636
12296989,478,860
12299516,3002,2820
12299518,2110,9118
12299519,11524,10726
12299523,8850,2448
12299525,7884,2238
12299527,7718,2186
12299528,618,428
12299533,9858,2134
12299534,9390,808
12299559,3612,1384
12299560,3244,72
12299564,1554,1802
12299565,440,8030
12299567,242,2056
12299571,9552,472
12299572,4168,2022
12299573,3372,5796
12302272,5244,978
12302273,6524,1728
12302284,7116,1956
12302286,4220,1240
12302287,2850,2418
12302288,812,4860
12302293,3652,958
12302294,10670,1802
12302295,6662,908
12302296,2520,1762
12302312,7504,936
12302316,2742,230
12302328,738,4284
12325598,72,82
12325605,0,14
12325859,4,22
12325860,12,2
12325863,0,0
12325869,0,0
12325960,66,20
12325965,422,18
12325966,248,16
12325968,638,462
12325971,212,374
12325974,12,664
12325978,384,190
12325979,300,536
12325980,152,242
12325981,236,196
12325982,218,786
12325983,820,158
12326063,4,14
12326067,34,2
12326068,4,2
12326071,4,4
12326073,4,16
12326098,0,66
12326105,0,44
12326106,44,0
12326121,0,6
12326123,14,0
12326127,0,6
12326129,6,0
12326131,0,0
12326138,0,14
12326144,12,4
12326148,2,0
12326153,14,6
12326154,14,0
12326161,4,116
12326162,42,12
12326163,12,68
12326166,4,32
12326168,0,8
12326172,20,24
12326173,0,2
12326176,42,26
12326344,88,62
12326360,196,52
12326362,122,66
12326363,166,50
12326367,152,0
12326368,246,18
12326369,102,138
12326424,56,20
12326425,416,60
12326431,96,138
12326441,382,8
12326444,122,38
12326476,0,0
12326478,6,0
12326481,4,0
12326501,6,0
12326507,0,0
12326510,12,0
12326512,0,0
12326562,4,0
12326565,0,0
12326570,2,2
12326571,4,0
12326573,2,0
12326576,2,0
12326578,0,0
12326583,0,0
12326584,2,0
12326585,0,0
12326586,0,4
12326587,2,0
12326588,14,6
12326591,0,0
12326592,0,2
12326596,4,2
12326598,2,0
12326601,0,2
12326644,72,176
12326646,580,150
12326647,578,108
12326650,320,102
12326651,388,204
12326653,330,122
12326654,1166,476
12326847,4,2
12326848,2,0
12326849,0,0
12326850,0,0
12326851,20,0
12326852,2,0
12326853,4,8
12326854,16,4
12326855,0,8
12326856,0,8
12326857,4,0
12326858,0,2
12326859,4,8
12326860,0,0
12326861,0,6
12326862,12,0
12326938,6,2
12326942,0,0
12326943,0,0
12326944,0,0
12326945,0,0
12326950,0,0
12326951,2,0
12326952,2,0
12326994,508,352
12326995,58,350
12326996,248,404
12326997,214,624
12326998,416,28
12326999,12,74
12327000,16,34
12327002,720,82
12327003,1102,334
12327336,116,82
12327383,138,70
12327387,20,2
12327400,86,18
12327404,346,256
12327405,36,50
12327414,40,36
12327416,12,64
12327418,6,10
12327514,6,0
12327560,6,8
12327561,2,2
12327562,4,0
12327563,0,0
12327564,4,0
12327565,0,4
12327566,8,0
12327567,10,0
12327568,4,0
12327569,0,2
12327570,0,0
12327571,0,0
12327572,0,2
12327573,2,0
12327574,0,0
12327575,4,6
12327609,2,8
12327610,0,28
12327611,24,8
12327612,16,54
12327613,14,10
12327614,0,0
12327615,10,12
12327622,22,14
12327646,12,16
12327647,16,18
12327648,22,44
12327649,4,64
12327650,16,106
12327651,60,14
12327652,48,158
12327653,0,28
12327669,206,240
12327682,606,138
12327693,18,18
12327694,4,12
12327711,14,4
12327723,184,542
12327827,36,8
12327846,262,42
12327847,4,12
12327848,8,4
12327849,28,2
12327851,18,38
12327856,2,8
12327857,8,8
12327858,18,2
12327859,2,0
12327860,4,0
12327861,8,0
12327862,18,90
12327863,150,8
12327864,64,6
12327869,16,16
12327883,10,6
12327884,0,10
12327885,16,2
12327886,0,8
12327887,20,0
12327888,0,0
12327889,28,6
12327890,6,0
12327891,4,18
12327892,6,10
12327893,0,20
12327894,16,0
12327895,0,20
12327896,6,0
12327897,8,10
12327898,12,2
12327899,54,52
12327902,16,2
12327903,22,0
12327912,572,58
12327921,2,2
12327922,2,8
12327923,12,108
12327924,70,56
12327926,28,4
12327928,54,96
12327931,0,0
12327932,106,8
12327933,52,88
12327936,30,6
12327937,4,2
12327939,38,28
12327940,0,2
12327941,0,0
12327943,116,26
12327944,10,8
12327946,224,74
12327947,34,222
12327948,30,12
12327955,30,2
12327956,10,50
12327957,18,12
12327974,2,0
12327975,34,18
12327976,4,2
12327980,22,8
12328018,52,0
12328044,112,340
12328052,6,0
12328053,4,4
12328054,0,16
12328055,0,10
12328056,4,2
12328057,6,2
12328058,0,12
12328059,6,8
12328060,0,2
12328061,2,0
12328062,2,2
12328063,2,4
12328064,4,4
12328065,0,2
12328066,0,2
12328075,604,36
12328077,2,2
12328079,8,2
12328175,10,2
12328181,4,2
12328182,38,18
12328183,14,0
12328184,24,14
12328185,28,34
12328189,26,24
12328190,8,64
12328191,14,100
12328192,14,30
12328193,98,4
12328194,30,12
12328195,8,2
12328196,30,0
12328197,44,10
12328198,32,0
12328199,78,14
12328200,18,70
12328204,82,20
12328205,30,78
12328207,74,176
12328209,4,4
12328210,0,0
12328211,10,2
12328212,0,0
12328213,0,2
12328214,0,2
12328215,8,0
12328216,0,4
12328217,0,4
12328218,0,2
12328219,0,12
12328220,2,2
12328221,6,0
12328222,0,0
12328223,0,0
12328224,32,2
12328225,2,0
12328226,148,44
12328229,12,278
12328230,102,652
12328231,534,54
12328233,108,174
12328237,134,34
12328238,164,586
12328244,26,0
12328245,104,4
12328246,4,38
12328251,16,0
12328252,0,12
12328253,12,4
12328254,2,12
12328255,2,0
12328256,2,4
12328257,6,6
12328258,6,4
12328259,0,12
12328260,14,0
12328261,2,10
12328262,4,4
12328263,6,4
12328264,18,6
12328265,0,0
12328266,0,0
12328267,8,8
12328268,2,0
12328269,2,4
12328270,2,0
12328271,0,2
12328272,2,2
12328273,4,4
12328274,2,2
12328275,2,0
12328277,0,4
12328278,10,0
12328279,0,0
12328280,24,0
12328281,2,2
12328282,12,0
12328283,8,2
12328284,12,6
12328285,0,2
12328286,2,4
12328287,6,0
12328288,2,2
12328289,2,10
12328290,2,2
12328291,14,2
12328292,2,2
12328293,10,2
12328294,2,2
12328306,8,0
12328307,2,4
12328308,2,10
12328309,0,0
12328310,8,0
12328311,2,2
12328312,14,4
12328313,34,8
12328314,2,0
12328315,0,0
12328316,10,0
12328317,24,10
12328318,18,8
12328319,10,0
12328320,4,6
12328321,2,4
12328322,2,0
12328323,0,0
12328324,4,2
12328325,12,2
12328326,22,28
12328327,4,0
12328328,34,4
12328329,2,4
12328330,0,16
12328331,0,0
12328332,12,0
12328333,6,0
12328334,2,0
12328335,0,12
12328336,0,4
12328337,30,8
12328338,32,2
12328339,0,12
12328340,0,4
12328341,2,2
12328342,0,18
12328343,4,0
12328344,6,6
12328345,18,92
12328346,0,0
12328354,0,10
12328355,0,6
12328356,2,0
12328357,0,0
12328358,8,4
12328359,6,0
12328360,2,2
12328361,0,0
12328362,10,4
12328363,0,0
12328364,6,2
12328365,2,0
12328366,0,0
12328367,14,4
12328368,2,4
12328369,0,0
12328370,10,0
12328371,0,0
12328372,0,2
12328373,4,6
12328374,0,10
12328375,6,0
12328376,6,4
12328377,0,2
12328378,4,8
12328379,8,10
12328381,2,22
12328382,4,24
12328383,6,0
12328384,16,26
12328386,114,236
12328387,16,94
12328388,0,0
12328389,2,2
12328391,12,0
12328392,2,0
12328393,10,0
12328394,2,12
12328395,2,0
12328396,0,4
12328397,8,0
12328398,8,4
12328399,2,0
12328400,12,0
12328401,2,2
12328402,8,2
12328403,6,0
12328404,0,0
12328405,6,0
12328406,8,0
12328412,0,14
12328413,0,0
12328414,10,2
12328415,0,2
12328416,4,10
12328422,2,0
12328423,4,2
12328449,8,0
12328455,338,104
12328463,12,38
12328464,44,4
12328465,0,12
12328466,140,10
12328467,10,6
12328468,8,2
12328469,64,12
12328478,1000,166
12328484,156,154
12328485,302,564
12328486,206,130
12328496,70,474
12328505,32,18
12328508,176,70
12328509,40,24
12328510,146,12
12328516,0,2
12328517,0,2
12328565,484,56
12328566,6,0
12328567,0,6
12328568,2,0
12328569,0,0
12328573,320,26
12328574,498,88
12328575,224,80
12328594,32,80
12328595,258,50
12328596,348,88
12328597,168,16
12328598,150,92
12328645,458,12
12328646,286,260
12328651,4,344
12328663,162,126
12328664,326,4
12328669,24,104
12328670,162,276
12328671,232,30
12328673,174,86
12328674,180,106
12328675,22,540
12328676,272,70
12328677,124,500
12328678,360,316
12328680,564,56
12328682,66,12
12328683,364,384
12328684,208,44
12328686,6,198
12328745,0,2
12328746,0,0
12328768,2,0
12328780,0,0
12328781,6,0
12328782,24,0
12328783,2,2
12328790,0,0
12328791,0,10
12328792,2,0
12328793,0,6
12328794,0,0
12328795,4,4
12328796,2,2
12328797,0,0
12328798,0,4
12328799,0,0
12329305,84,52
12329306,22,4
12329308,4,42
12329310,22,4
12329311,36,6
12329313,70,10
12329315,6,66
12329316,124,32
12329318,40,198
12329319,16,32
12329320,144,6
12329328,32,4
12329331,32,22
12329333,38,6
12329334,26,24
12329338,132,38
12329380,80,14
12329464,0,2
12329466,0,0
12329473,64,32
12329474,0,2
12329475,4,6
12329478,12,0
12329486,14,2
12329487,0,0
12329780,2,92
12329782,10,0
12329783,2,78
12329784,108,30
12329785,50,4
12329787,4,2
12329790,50,38
12329791,8,30
12329792,0,0
12329839,12,2
12329840,16,50
12329841,58,66
12329842,0,70
12329843,2,4
12329844,24,22
12330011,60,0
12330012,36,10
12330014,32,40
12330015,6,30
12330016,60,14
12330017,18,10
12330018,92,4
12330021,10,4
12330148,0,0
12330154,58,1254
12330221,12,302
12330270,12,8
12330271,12,24
12330272,20,8
12330273,24,2
12330274,2,20
12330357,4,0
12330450,14,2
12330451,10,86
12330452,6,42
12330453,14,50
12330454,8,0
12330455,0,88
12330456,18,54
12330478,0,4
12330479,2,0
12330480,0,0
12330481,0,0
12330482,0,0
12330483,0,0
12330541,0,0
12330565,746,6
12330575,6,0
12330576,0,0
12330577,0,0
12330580,2,0
12330581,0,2
12330582,0,0
12330583,0,0
12330584,0,2
12330587,0,0
12330588,4,0
12330589,6,0
12330591,4,0
12330599,614,284
12330606,130,634
12330607,110,94
12330612,0,0
12330653,0,0
12330692,2,2
12330702,0,0
12330708,52,6
12330709,12,32
12330710,2,64
12330711,0,28
12330712,80,18
12330713,64,16
12330714,46,14
12330715,20,68
12330736,18,16
12330737,2,12
12330738,54,64
12330739,100,2
12330740,66,16
12330742,38,90
12330743,86,16
12330744,14,74
12330745,66,88
12330747,202,0
12330753,18,12
12330754,36,6
12330851,14,2
12330856,172,574
12330859,324,310
12330860,138,248
12330861,16,28
12330870,12,12
12331016,0,0
12331158,24,2
12331159,32,0
12331160,6,12
12331161,30,0
12331162,2,18
12331163,22,40
12331164,2,24
12331165,14,24
12331166,6,28
12331179,12,16
12331180,8,4
12331181,0,12
12331185,4,10
12331186,4,10
12331190,4,26
12331192,16,28
12331193,24,8
12331273,12,2
12331274,14,0
12331275,6,6
12331276,4,0
12331277,24,8
12331278,4,26
12331279,10,6
12331280,2,10
12331281,16,2
12331282,46,28
12331283,12,30
12331285,2,12
12331287,56,6
12331295,20,44
12331296,28,48
12331298,80,10
12331299,86,84
12331300,72,14
12331302,42,84
12331378,92,10
12331380,46,20
12331381,6,28
12331387,46,8
12331388,16,20
12331390,38,24
12331393,44,10
12331459,30,6
12331460,14,4
12331461,2,18
12331466,8,64
12331467,12,12
12331468,10,28
12331470,18,10
12331471,22,0
12331472,12,14
12331473,4,12
12331474,26,2
12331476,10,30
12331478,16,2
12331483,18,6
12331484,28,2
12331485,12,10
12331486,2,26
12331489,0,80
12331490,86,4
12331491,10,62
12331492,36,4
12331493,8,2
12331494,2,4
12331495,4,34
12331496,14,6
12331498,10,32
12331537,16,44
12331538,46,52
12331539,2,32
12331540,14,78
12331541,26,28
12331542,24,26
12331544,36,34
12331564,730,46
12331565,314,302
12331566,764,98
12331568,270,766
12331569,106,228
12331571,286,274
12331592,10,12
12331593,8,14
12331602,10,4
12331731,744,60
12331732,84,312
12331791,8,8
12331795,0,8
12331796,14,2
12331797,4,0
12331798,2,2
12331799,4,10
12331800,12,2
12331801,8,20
12331802,8,8
12331803,24,0
12331804,16,10
12331805,0,10
12331806,10,0
12331807,6,14
12331808,0,54
12331809,12,4
12331811,6,100
12331813,26,2
12331817,12,0
12331821,16,0
12331822,12,0
12331823,0,10
12331824,8,0
12331825,24,4
12331841,10,0
12331842,0,4
12331843,0,2
12331844,24,30
12331846,14,6
12331848,2,0
12331849,62,0
12331851,4,14
12331868,8,0
12331872,4,2
12331874,34,12
12331875,32,2
12331877,4,0
12331882,12,8
12331885,14,26
12331886,4,0
12331888,2,4
12331891,4,0
12331893,2,0
12331894,2,2
12331895,6,10
12331997,0,0
12331998,0,0
12331999,0,0
12332000,0,0
12332002,8,0
12332032,2,0
12332085,0,0
12332087,12,0
12332089,0,0
12332099,0,0
12332165,6,4
12332336,2,0
12332339,8,6
12332340,0,40
12332343,6,36
12333004,0,0
12333108,0,0
12333109,0,0
12333110,0,0
12333111,2,0
12333112,0,0
12333113,0,0
12333301,0,0
12333302,0,0
12333449,48,0
12333450,42,8
12333451,8,84
12333452,6,90
12333453,32,32
12333500,8,40
12334032,30,4
12334042,0,0
12334075,0,0
12334076,0,0
12334225,2,8
12334764,0,0
12299516,4264,6938
12299518,6344,7314
12299519,7240,10590
12299525,3582,3280
12299526,3968,1788
12299527,7374,32
12299528,7478,1888
12299553,4504,2628
12299556,2014,12498
12299560,1500,1200
12299563,14228,784
12299568,12540,712
12299571,6666,2674
12299573,2854,2888
12302272,1820,1508
12302287,3168,642
12302293,2192,1226
12302294,5168,2344
12302308,2046,5298
12302311,994,5500
12302312,6772,2156
12302316,1172,13890
12302328,428,4392
12317299,50,328
12317300,822,552
12317302,4,8
12317304,284,242
12317308,144,530
12317311,122,466
12317312,100,0
12317322,20,768
12317323,710,22
12317324,560,350
12317325,76,166
12317327,58,48
12317330,396,22
12317333,36,620
12317335,404,250
12317344,398,78
12317346,30,156
12317347,98,194
12317349,412,212
12317351,258,250
12317353,500,30
12317354,252,196
12317357,10,270
12317401,242,416
12317408,158,222
12317413,212,472
12317415,112,1054
12325965,204,48
12325968,644,282
12325971,648,390
12325974,44,1208
12325978,526,184
12325979,334,424
12325980,74,286
12325981,438,424
12325982,384,748
12325983,192,112
12326644,54,136
12326646,344,174
12326647,602,24
12326648,308,1284
12326649,584,246
12326650,210,262
12326651,1058,104
12326652,674,450
12326653,794,440
12326654,328,850
12326847,4,2
12326850,8,12
12326853,14,8
12326854,14,0
12326856,8,4
12326860,2,22
12326861,0,8
12326862,10,0
12326994,360,470
12326995,82,124
12326996,124,146
12326997,262,8
12326998,608,186
12326999,18,430
12327000,36,358
12327001,322,132
12327002,726,162
12327003,1108,354
12327383,146,28
12327404,1032,160
12327405,38,50
12327447,44,86
12327448,4,14
12327449,20,182
12327450,130,10
12327451,56,48
12327452,8,18
12327453,20,50
12327454,34,42
12327560,6,2
12327561,10,2
12327562,0,2
12327563,0,0
12327564,4,0
12327565,0,4
12327566,4,0
12327567,4,2
12327568,0,0
12327569,0,0
12327570,2,0
12327571,0,0
12327572,2,0
12327573,2,0
12327574,0,0
12327575,4,6
12327669,1088,114
12327682,664,10
12327693,20,10
12327695,4,58
12327698,34,4
12327699,168,100
12327702,36,14
12327827,30,8
12327923,14,32
12327924,40,46
12327928,60,60
12327932,104,8
12327944,34,22
12327946,48,66
12327947,44,92
12327948,18,10
12327975,14,2
12327980,36,36
12328044,58,430
12328055,4,12
12328056,4,2
12328058,0,2
12328199,78,8
12328200,36,82
12328204,140,6
12328205,26,14
12328228,474,2022
12328229,322,452
12328230,202,836
12328231,388,144
12328232,10,1326
12328233,106,480
12328234,1058,190
12328236,1392,658
12328238,212,704
12328239,1298,664
12328281,6,8
12328283,6,2
12328284,12,8
12328285,0,2
12328286,0,2
12328288,0,2
12328289,2,12
12328290,2,0
12328291,14,2
12328293,12,0
12328346,20,12
12328394,2,10
12328400,10,2
12328402,4,4
12328406,6,8
12328496,18,122
12328505,30,94
12328535,80,980
12328538,170,112
12328540,2108,586
12328541,910,740
12328542,3358,500
12328594,26,90
12328595,160,58
12328597,160,42
12328663,620,66
12328673,22,144
12328674,1338,192
12328675,34,274
12328676,294,242
12328677,62,794
12328678,266,16
12328679,534,338
12328680,504,24
12328681,418,42
12328682,66,20
12328683,250,614
12328684,396,24
12328686,384,386
12328780,0,2
12328781,10,2
12328782,2,0
12328783,0,2
12328790,0,0
12328791,0,2
12328792,2,0
12328793,0,4
12328794,0,0
12328795,0,0
12328796,0,2
12328797,0,0
12328798,0,4
12328799,0,0
12329149,10,2
12329150,2,0
12329151,8,2
12329152,4,2
12329153,6,0
12329154,4,4
12329155,4,0
12329156,0,0
12329157,2,2
12329158,6,0
12329159,0,2
12329160,0,2
12329161,4,0
12329162,0,0
12329163,0,2
12329165,4,2
12329305,10,0
12329306,14,34
12329308,4,24
12329310,16,26
12329311,14,4
12329313,2,16
12329315,120,70
12329316,30,0
12329318,84,178
12329319,34,28
12329320,44,4
12329321,148,6
12329324,292,30
12329327,128,36
12329328,8,14
12329331,32,26
12329333,16,4
12329334,4,30
12329335,70,4
12329336,2,8
12329337,52,32
12329338,92,32
12329380,54,8
12329780,94,142
12329782,62,6
12329783,8,66
12329784,104,28
12329785,82,6
12329790,80,126
12329791,124,54
12329839,76,12
12329840,4,48
12329841,76,22
12329842,0,76
12329843,14,38
12329844,68,32
12330011,68,8
12330012,50,6
12330014,32,20
12330015,40,14
12330016,18,16
12330017,8,52
12330018,60,6
12330021,6,16
12330154,52,1400
12330221,28,166
12330270,16,30
12330271,8,32
12330272,20,8
12330273,58,20
12330274,0,24
12330357,4,0
12330450,42,4
12330451,4,64
12330452,0,90
12330453,22,50
12330454,8,62
12330455,0,18
12330456,2,46
12330479,6,0
12330483,0,2
12330489,852,132
12330541,0,0
12330565,932,56
12330575,0,0
12330576,0,0
12330577,0,0
12330580,2,0
12330581,0,0
12330582,0,0
12330583,0,0
12330584,0,0
12330587,0,0
12330588,4,0
12330589,4,0
12330591,6,0
12330599,640,96
12330606,60,4
